intent,text,domain,spans,logical_form,split
alarm,wake me up at noon tomorrow,clinc,,[SL: alarm],train
alarm,set my alarm for getting up,clinc,,[SL: alarm],train
alarm,make sure my alarm is set for three thirty in the morning,clinc,,[SL: alarm],train
alarm,please set an alarm for mid day,clinc,,[SL: alarm],train
alarm,have an alarm set for three in the morning,clinc,,[SL: alarm],train
alarm,you need to set alarm for me,clinc,,[SL: alarm],train
alarm,i need you to set alarm for me,clinc,,[SL: alarm],train
alarm,set the alarm for me,clinc,,[SL: alarm],train
alarm,can you set alarm for me,clinc,,[SL: alarm],train
alarm,please set alarm for me,clinc,,[SL: alarm],train
alarm,make a new alarm for 6 in the morning,clinc,,[SL: alarm],train
alarm,make a new alarm,clinc,,[SL: alarm],train
alarm,create an alarm,clinc,,[SL: alarm],train
alarm,i need an alarm for 6am,clinc,,[SL: alarm],train
alarm,can you alert me at 6 in the morning,clinc,,[SL: alarm],train
alarm,i'd like a new alarm set for 6am,clinc,,[SL: alarm],train
alarm,"set an alarm for 6am, please",clinc,,[SL: alarm],train
alarm,initiate a new alarm please,clinc,,[SL: alarm],train
alarm,set up an alarm,clinc,,[SL: alarm],train
alarm,make up a new alarm,clinc,,[SL: alarm],train
alarm,i want to make an alarm,clinc,,[SL: alarm],train
alarm,i would like an alarm set,clinc,,[SL: alarm],train
alarm,schedule an alarm,clinc,,[SL: alarm],train
alarm,i need an alarm set,clinc,,[SL: alarm],train
alarm,i need alarms set for 6am and 615am,clinc,,[SL: alarm],train
alarm,i need an alarm to go off tomorrow at five fifteen,clinc,,[SL: alarm],train
alarm,can you set an alarm for seven fifteen for tomorrow,clinc,,[SL: alarm],train
alarm,set me an alarm for 4pm and another for 5pm,clinc,,[SL: alarm],train
alarm,set one alarm for 215pm and another for 7pm,clinc,,[SL: alarm],train
alarm,create an alarm for 9 am and another one for 11 am,clinc,,[SL: alarm],train
alarm,set the alarm to go off at 9 tomorrow,clinc,,[SL: alarm],train
alarm,make an alarm for tomorrow at twilight,clinc,,[SL: alarm],train
alarm,set up two alarms one for 10am and another for 2pm,clinc,,[SL: alarm],train
alarm,please set up an alarm to go off tomorrow at daybreak,clinc,,[SL: alarm],train
alarm,could you set one alarm for 8am saturday and one for 9am sunday,clinc,,[SL: alarm],train
alarm,can i turn on the alarm now,clinc,,[SL: alarm],train
alarm,how do i set the alarm,clinc,,[SL: alarm],train
alarm,please turn on the alarm,clinc,,[SL: alarm],train
alarm,set my alarm for 6am tomorrow,clinc,,[SL: alarm],train
alarm,set alarm for 6am,clinc,,[SL: alarm],train
alarm,can you play an alarm at 5pm,clinc,,[SL: alarm],train
alarm,create alarm 6am,clinc,,[SL: alarm],train
alarm,set alarm for 5pm,clinc,,[SL: alarm],train
alarm,make an alarm 6am,clinc,,[SL: alarm],train
alarm,create an alarm for 6am,clinc,,[SL: alarm],train
alarm,put in an alarm for 5pm,clinc,,[SL: alarm],train
alarm,i want an alarm at 5pm,clinc,,[SL: alarm],train
alarm,set my alarm for 5pm,clinc,,[SL: alarm],train
alarm,set an alarm,clinc,,[SL: alarm],train
alarm,create alarm,clinc,,[SL: alarm],train
alarm,set alarm,clinc,,[SL: alarm],train
alarm,i need an alarm to wake me up at 8 tomorrow morning,clinc,,[SL: alarm],train
alarm,i need you to set an alarm for 8am tomorrow,clinc,,[SL: alarm],train
alarm,please set an alarm for 5 am,clinc,,[SL: alarm],train
alarm,set an alarm for 9pm please,clinc,,[SL: alarm],train
alarm,i need an alarm set for 6 in the morning,clinc,,[SL: alarm],train
alarm,i need an alarm set for 10:00 and another set for 3:00,clinc,,[SL: alarm],train
alarm,set an alarm for me for 10:00 and another one set for 4:00,clinc,,[SL: alarm],train
alarm,would you set my alarm for 10:00 and another for 3:00,clinc,,[SL: alarm],train
alarm,provide assistance by setting an alarm at 8:00 and another for 11:00,clinc,,[SL: alarm],train
alarm,assist me by setting my alarm for 9:00 and another for 11:00,clinc,,[SL: alarm],train
alarm,tomorrow i need an alarm at 7 tomorrow,clinc,,[SL: alarm],train
alarm,"at 9 tomorrow, set off the alarm",clinc,,[SL: alarm],train
alarm,tomorrow i would like an alarm for 9 tomorrow,clinc,,[SL: alarm],train
alarm,tomorrow i need the alarm to go off at 5,clinc,,[SL: alarm],train
alarm,sound the alarm at 6 am tomorrow,clinc,,[SL: alarm],train
alarm,set reminder for 2 pm,clinc,,[SL: alarm],train
alarm,wake me up at 6 am,clinc,,[SL: alarm],train
alarm,ring my phone at 12 pm,clinc,,[SL: alarm],train
alarm,set alarm for 5 am,clinc,,[SL: alarm],train
alarm,please set an alarm for 2 pm for me,clinc,,[SL: alarm],train
alarm,set an alarm for 5 pm,clinc,,[SL: alarm],train
alarm,can you make an alarm for 7 am,clinc,,[SL: alarm],train
alarm,set a 5 am alarm please,clinc,,[SL: alarm],train
alarm,i need an alarm at 8 pm,clinc,,[SL: alarm],train
alarm,set an alarm to start work and another to stop,clinc,,[SL: alarm],train
alarm,set an alarm to go to sleep and another to wake up,clinc,,[SL: alarm],train
alarm,please set a reminder for me,clinc,,[SL: alarm],train
alarm,set an alarm to work out and another to go home,clinc,,[SL: alarm],train
alarm,create an alarm for me,clinc,,[SL: alarm],train
alarm,set an alarm for lunch and another for dinner,clinc,,[SL: alarm],train
alarm,make an alarm for me,clinc,,[SL: alarm],train
alarm,set an alarm for my meeting and another for my phone call,clinc,,[SL: alarm],train
alarm,i want an alarm set up,clinc,,[SL: alarm],train
alarm,i need an alarm set please,clinc,,[SL: alarm],train
alarm,have an alarm wake me at 10:30 am,clinc,,[SL: alarm],train
alarm,i want an alarm to go off at 9 am,clinc,,[SL: alarm],train
alarm,i need an alarm set for 9 am and another for 11 am,clinc,,[SL: alarm],train
alarm,i need an alarm set for 5:30 pm,clinc,,[SL: alarm],train
alarm,i need you to schedule an alarm,clinc,,[SL: alarm],train
alarm,please create an alarm for 5:45 am and an alarm for 6:15 am,clinc,,[SL: alarm],train
alarm,would you set up an alarm for me,clinc,,[SL: alarm],train
alarm,please create one alarm for 330 pm and one for 8 pm,clinc,,[SL: alarm],train
alarm,please create a new alarm for me,clinc,,[SL: alarm],train
alarm,i need an alarm to go off at 6 am,clinc,,[SL: alarm],train
alarm,"please set two alarms, one at 12 pm and the next at 1 pm",clinc,,[SL: alarm],train
alarm,please create an alarm for 12 noon,clinc,,[SL: alarm],train
alarm,i need one alarm to go off at 6:30 am and a second alarm set for 8:00 am,clinc,,[SL: alarm],train
alarm,help me get up at eight thirty in the morning tomorrow,clinc,,[SL: alarm],train
alarm,i want to be woken up at 9 tomorrow,clinc,,[SL: alarm],train
balance,savings account balance at chase bank please,clinc,,[SL: balance],train
balance,check chase bank for my checking balance,clinc,,[SL: balance],train
balance,what is my checking account balance at chase,clinc,,[SL: balance],train
balance,i want my checking balance at chase,clinc,,[SL: balance],train
balance,what's my savings balance at chase,clinc,,[SL: balance],train
balance,do i have enough money in my chime bank account to take ashley to the movies tuesday,clinc,,[SL: balance],train
balance,check my visa account and see if i have enough money for dinner tonight,clinc,,[SL: balance],train
balance,is tehre enough in my bluebird account for groceries this week,clinc,,[SL: balance],train
balance,do i have enough in my sears account to buy a new dishwasher,clinc,,[SL: balance],train
balance,is there enough money in my discover account for a new pair of jeans,clinc,,[SL: balance],train
balance,what is the total of my bank accounts,clinc,,[SL: balance],train
balance,what is in my bank accounts,clinc,,[SL: balance],train
balance,what is the balance on my bank accounts,clinc,,[SL: balance],train
balance,what is remaining in my bank acccounts,clinc,,[SL: balance],train
balance,how much money is left in my bank accounts,clinc,,[SL: balance],train
balance,what amount of money is in my bank accounts,clinc,,[SL: balance],train
balance,what is the balance of my bank accounts,clinc,,[SL: balance],train
balance,what what kind money is available in my bank accounts,clinc,,[SL: balance],train
balance,what is the value of my bank accounts,clinc,,[SL: balance],train
balance,how much funds do i have in my bank accounts,clinc,,[SL: balance],train
balance,what's my checking account balance,clinc,,[SL: balance],train
balance,how much do i have in my checking,clinc,,[SL: balance],train
balance,what's the balance of my savings,clinc,,[SL: balance],train
balance,how much is in savings,clinc,,[SL: balance],train
balance,how much money is in my checking account,clinc,,[SL: balance],train
balance,what's the amount of money accumulated in my bank accounts,clinc,,[SL: balance],train
balance,what's my current bank savings,clinc,,[SL: balance],train
balance,how much total cash do i have in the bank,clinc,,[SL: balance],train
balance,what's my current checking balance,clinc,,[SL: balance],train
balance,can you tell me my current bank accounts balance,clinc,,[SL: balance],train
balance,what's the balance of my bank accounts,clinc,,[SL: balance],train
balance,what is my current balance on my home equity line of credit,clinc,,[SL: balance],train
balance,please find my balance on my chase mastercard,clinc,,[SL: balance],train
balance,can you tell me my checking account balance,clinc,,[SL: balance],train
balance,perform a search for my most recent balance on my amex account,clinc,,[SL: balance],train
balance,how much is the current balance in my td bank savings account,clinc,,[SL: balance],train
balance,what is my balance in checking account,clinc,,[SL: balance],train
balance,how much is available in my savings account,clinc,,[SL: balance],train
balance,tell me what i have in my money market account,clinc,,[SL: balance],train
balance,how much money do i have in my account,clinc,,[SL: balance],train
balance,how much is left of mastercard,clinc,,[SL: balance],train
balance,what is the available balance in savings,clinc,,[SL: balance],train
balance,what is the balance on my visa,clinc,,[SL: balance],train
balance,do i have enough money in my chase account for a new refrigerator,clinc,,[SL: balance],train
balance,do i have enough money in my charles schwab account to get a new baseball bat,clinc,,[SL: balance],train
balance,i'd like to know my bank balance please,clinc,,[SL: balance],train
balance,what's the balance on my bank account,clinc,,[SL: balance],train
balance,will the money in my capital one account cover a new washing machine,clinc,,[SL: balance],train
balance,could you check my bank balance for me,clinc,,[SL: balance],train
balance,will the amount in my chase bank account right now cover the cost of a new dryer,clinc,,[SL: balance],train
balance,i want to get a new shirt; will the money in my td ameritrade account cover it,clinc,,[SL: balance],train
balance,how much do i have in the bank,clinc,,[SL: balance],train
balance,what's my bank balance,clinc,,[SL: balance],train
balance,what is my bank balance,clinc,,[SL: balance],train
balance,is there any money left,clinc,,[SL: balance],train
balance,do i have any cash left,clinc,,[SL: balance],train
balance,can you tell me how much cash i have,clinc,,[SL: balance],train
balance,do i have enough in my boa account for a new pair of skis,clinc,,[SL: balance],train
balance,do i have enough in my chase account for new nikes,clinc,,[SL: balance],train
balance,can the funds in my wells fargo account cover my lift tickets,clinc,,[SL: balance],train
balance,do i have enough to cover new skis in my bank of america account,clinc,,[SL: balance],train
balance,do i have enough in my chase account for a plane ticket,clinc,,[SL: balance],train
balance,do you know how much i have in checking,clinc,,[SL: balance],train
balance,what is my saving's account balance,clinc,,[SL: balance],train
balance,what's the balance in my checking,clinc,,[SL: balance],train
balance,how much do i have in savings,clinc,,[SL: balance],train
balance,could you tell me what my checking account balance is,clinc,,[SL: balance],train
balance,what's my total net worth in all of my bank accounts,clinc,,[SL: balance],train
balance,what's my account balance,clinc,,[SL: balance],train
balance,i want to view my balance,clinc,,[SL: balance],train
balance,check my bank balance,clinc,,[SL: balance],train
balance,how much money do i have in all of my accounts,clinc,,[SL: balance],train
balance,how much money do i have in all of my accounts combined,clinc,,[SL: balance],train
balance,what's my checking balance,clinc,,[SL: balance],train
balance,how much money do i have total,clinc,,[SL: balance],train
balance,what's the total of my bank accounts,clinc,,[SL: balance],train
balance,how much money do i have in checking,clinc,,[SL: balance],train
balance,i wish to know the balance of my bank of american account,clinc,,[SL: balance],train
balance,what is the balance of my bank of american account,clinc,,[SL: balance],train
balance,i need to know my bank balance,clinc,,[SL: balance],train
balance,i wanna know the balance of my bank of american account,clinc,,[SL: balance],train
balance,i'd like to know the balance of my bank of american account,clinc,,[SL: balance],train
balance,i wish to know the balance of my bank of american account now,clinc,,[SL: balance],train
balance,please tell me my bank balance,clinc,,[SL: balance],train
balance,i wanna know my bank balance,clinc,,[SL: balance],train
balance,please let me know what my current bank balance is,clinc,,[SL: balance],train
balance,what is status of my bank account,clinc,,[SL: balance],train
balance,what is my balance,clinc,,[SL: balance],train
balance,what is the balance of my bank account,clinc,,[SL: balance],train
balance,what is is the details of my bank account,clinc,,[SL: balance],train
balance,is there enough money in my discover account for a vacation,clinc,,[SL: balance],train
balance,is there enough money in my account for expenses,clinc,,[SL: balance],train
balance,do i have enough money in my first hawaiian bank account for a vacation,clinc,,[SL: balance],train
balance,is there enough money in my bank of hawaii for vacation,clinc,,[SL: balance],train
balance,is there enough money in my discover account for airplane tickets,clinc,,[SL: balance],train
balance,what is my savings account balance,clinc,,[SL: balance],train
balance,what is my savings balance,clinc,,[SL: balance],train
balance,what is my money market account balance,clinc,,[SL: balance],train
balance,what is my bank balance for all accounts,clinc,,[SL: balance],train
balance,tell me my payroll account balance,clinc,,[SL: balance],train
bill_balance,the bill for water and electricity is how much,clinc,,[SL: bill_balance],train
bill_balance,what's my bill for water and electricity,clinc,,[SL: bill_balance],train
bill_balance,"for my water and electricity, how much is the bill",clinc,,[SL: bill_balance],train
bill_balance,how much is the bill for my water and electricity,clinc,,[SL: bill_balance],train
bill_balance,my water and electricity bill is how much,clinc,,[SL: bill_balance],train
bill_balance,what is the total amount that i owe to sony and verizon,clinc,,[SL: bill_balance],train
bill_balance,please tell me how much i owe sprint and how much i owe hsn,clinc,,[SL: bill_balance],train
bill_balance,tell me how much my verizon and comcast bill come to together,clinc,,[SL: bill_balance],train
bill_balance,how much in total do i need to pay cox and at&t,clinc,,[SL: bill_balance],train
bill_balance,please let me know how much my bills for comcast and sprint total,clinc,,[SL: bill_balance],train
bill_balance,what do my bills add up to,clinc,,[SL: bill_balance],train
bill_balance,how much do i owe in bills,clinc,,[SL: bill_balance],train
bill_balance,what's the balance on my bills,clinc,,[SL: bill_balance],train
bill_balance,read my bill balances,clinc,,[SL: bill_balance],train
bill_balance,how much are my bills,clinc,,[SL: bill_balance],train
bill_balance,find out what my water bill costs please,clinc,,[SL: bill_balance],train
bill_balance,how much is my electricity bill costing me,clinc,,[SL: bill_balance],train
bill_balance,find out the cost of my bill payments,clinc,,[SL: bill_balance],train
bill_balance,let me know the amounts i owe for my utilities and tuition bills,clinc,,[SL: bill_balance],train
bill_balance,how much money do i need to spend on bill payments,clinc,,[SL: bill_balance],train
bill_balance,can you tell me what i owe for this month's phone bill,clinc,,[SL: bill_balance],train
bill_balance,tell me the sum total of my water and electricity bills,clinc,,[SL: bill_balance],train
bill_balance,can you tell me the total cost of my bills please,clinc,,[SL: bill_balance],train
bill_balance,what is the total amount due on my electricity bill,clinc,,[SL: bill_balance],train
bill_balance,what am i being charged for my water bill,clinc,,[SL: bill_balance],train
bill_balance,tell me how much my cable bill is,clinc,,[SL: bill_balance],train
bill_balance,what is the total for my utilities bill this month,clinc,,[SL: bill_balance],train
bill_balance,how much do i owe for my gas and phone bills,clinc,,[SL: bill_balance],train
bill_balance,tell me what is owed for my water and gas bills,clinc,,[SL: bill_balance],train
bill_balance,i need to know the amounts due for my utilities and cable bills,clinc,,[SL: bill_balance],train
bill_balance,let me know how much money i will need to spend on paying bills,clinc,,[SL: bill_balance],train
bill_balance,please let me know how much my gas bill is,clinc,,[SL: bill_balance],train
bill_balance,i need to know the cost of the cable bill,clinc,,[SL: bill_balance],train
bill_balance,how much in total will i be paying for bills,clinc,,[SL: bill_balance],train
bill_balance,what do i owe for my utilities bill,clinc,,[SL: bill_balance],train
bill_balance,please give me the full balance on my water bill,clinc,,[SL: bill_balance],train
bill_balance,how much is the total due for my pgw gas bill,clinc,,[SL: bill_balance],train
bill_balance,what's the amount due on my latest sprint bill,clinc,,[SL: bill_balance],train
bill_balance,"i need the dollar amount due on my verizon bill, please",clinc,,[SL: bill_balance],train
bill_balance,can you tell me what the amount on my directv bill is,clinc,,[SL: bill_balance],train
bill_balance,remind me of the invoice total for my plumbing bill,clinc,,[SL: bill_balance],train
bill_balance,tell me what amount i have to pay for my directv bill please,clinc,,[SL: bill_balance],train
bill_balance,i need to know my bill total for my verizon payment due this month,clinc,,[SL: bill_balance],train
bill_balance,please find the current balance on my con edison bill,clinc,,[SL: bill_balance],train
bill_balance,what's the balance on my sprint account,clinc,,[SL: bill_balance],train
bill_balance,how much is my xfinity bill this month,clinc,,[SL: bill_balance],train
bill_balance,what's the cost of my dte bill plus my electricity bill,clinc,,[SL: bill_balance],train
bill_balance,my dte bill is how much,clinc,,[SL: bill_balance],train
bill_balance,what is my dte bill this month,clinc,,[SL: bill_balance],train
bill_balance,how much are my electric and heating bills,clinc,,[SL: bill_balance],train
bill_balance,my dte and water bills are how much,clinc,,[SL: bill_balance],train
bill_balance,my water bill is how much this month,clinc,,[SL: bill_balance],train
bill_balance,how much is my electric bill for this month,clinc,,[SL: bill_balance],train
bill_balance,how much are my xfinity and dte bills,clinc,,[SL: bill_balance],train
bill_balance,how much are my cable and water bills,clinc,,[SL: bill_balance],train
bill_balance,how much do i have to pay on my bills,clinc,,[SL: bill_balance],train
bill_balance,can you check the balance on the water bill,clinc,,[SL: bill_balance],train
bill_balance,how much do i have to pay for my cable bill,clinc,,[SL: bill_balance],train
bill_balance,how much do i owe on my cable bill,clinc,,[SL: bill_balance],train
bill_balance,can you find out how much i owe on my bills,clinc,,[SL: bill_balance],train
bill_balance,can you check and see how much i owe on my cable bill,clinc,,[SL: bill_balance],train
bill_balance,do you know how much i owe on my cable bill,clinc,,[SL: bill_balance],train
bill_balance,how much do i need to pay on my bills,clinc,,[SL: bill_balance],train
bill_balance,can you tell me how much i owe on my cable bill,clinc,,[SL: bill_balance],train
bill_balance,how much is my comcast bill,clinc,,[SL: bill_balance],train
bill_balance,what is the amount on my comcast bill,clinc,,[SL: bill_balance],train
bill_balance,what is the my comcast bill this month,clinc,,[SL: bill_balance],train
bill_balance,what do i owe bill wise,clinc,,[SL: bill_balance],train
bill_balance,do i have any due bills and how much,clinc,,[SL: bill_balance],train
bill_balance,do i still owe any bills,clinc,,[SL: bill_balance],train
bill_balance,how much do i have to pay for my bills this month,clinc,,[SL: bill_balance],train
bill_balance,do i owe any bills,clinc,,[SL: bill_balance],train
bill_balance,what's the final amount of all the money i need to pay in bills this month,clinc,,[SL: bill_balance],train
bill_balance,add all my bills for this month and tell me the total,clinc,,[SL: bill_balance],train
bill_balance,what's the sum of all i owe on bills this month,clinc,,[SL: bill_balance],train
bill_balance,what's the total i owe on all my bills,clinc,,[SL: bill_balance],train
bill_balance,what's the water bill,clinc,,[SL: bill_balance],train
bill_balance,how much are all my bills combined,clinc,,[SL: bill_balance],train
bill_balance,what's my mortgage payment going to be this month,clinc,,[SL: bill_balance],train
bill_balance,what do i owe on the car this month,clinc,,[SL: bill_balance],train
bill_balance,how much are utilities,clinc,,[SL: bill_balance],train
bill_balance,how much is my gas bill,clinc,,[SL: bill_balance],train
bill_balance,how much is my internet bill,clinc,,[SL: bill_balance],train
bill_balance,how much is my cable bill,clinc,,[SL: bill_balance],train
bill_balance,how much is my rent,clinc,,[SL: bill_balance],train
bill_balance,how much is my cable bill for,clinc,,[SL: bill_balance],train
bill_balance,how much is my current water bill for,clinc,,[SL: bill_balance],train
bill_balance,how much is my electric bill for,clinc,,[SL: bill_balance],train
bill_balance,how much is my water bill for,clinc,,[SL: bill_balance],train
bill_balance,how much is my current cable bill for,clinc,,[SL: bill_balance],train
bill_balance,what is the amount on my water bill,clinc,,[SL: bill_balance],train
bill_balance,how much do i have on credit card bill,clinc,,[SL: bill_balance],train
bill_balance,what is the balance on my bills,clinc,,[SL: bill_balance],train
bill_balance,what is my domain name bill,clinc,,[SL: bill_balance],train
bill_balance,how much is my groceries and gas bill,clinc,,[SL: bill_balance],train
bill_balance,what is the cost of water and electric this month,clinc,,[SL: bill_balance],train
bill_balance,what is the amount of balance i have to pay on my bill,clinc,,[SL: bill_balance],train
bill_balance,how much do i owe on bills,clinc,,[SL: bill_balance],train
bill_balance,how much on bills to i have to pay,clinc,,[SL: bill_balance],train
bill_balance,what is my email subscriction services bill,clinc,,[SL: bill_balance],train
book_flight,what's the cheapest fares from lax to sfo for round trip flights leaving april 1st and returning april 7th,clinc,,[SL: book_flight],train
book_flight,"for the dates april 1st to the 7th, find me round trip air tickets from la to sfo",clinc,,[SL: book_flight],train
book_flight,what southwest flights are there for lax to sfo arriving april 1st and returning april 7th,clinc,,[SL: book_flight],train
book_flight,what airlines have flights round trip on april 1st to april 7th from lax to sfo,clinc,,[SL: book_flight],train
book_flight,find me round trip flights out of lax to sfox,clinc,,[SL: book_flight],train
book_flight,find me a flight from tijuana to guadalajara on volaris,clinc,,[SL: book_flight],train
book_flight,i need a flight to be booked from san diego to boston through frontier,clinc,,[SL: book_flight],train
book_flight,i want a flight booked from new york to san francisco with continental,clinc,,[SL: book_flight],train
book_flight,get me a flight booked from houston to phoenix with american airlines,clinc,,[SL: book_flight],train
book_flight,i want to fly southwest from dallas to phoenix,clinc,,[SL: book_flight],train
book_flight,book a flight from chicago to dc on monday and returning on wednesday,clinc,,[SL: book_flight],train
book_flight,i need to get a flight out of lax to dia on the 16th for under four hundred,clinc,,[SL: book_flight],train
book_flight,book a flight from sacremento to tampa two weeks from now and returning a month after,clinc,,[SL: book_flight],train
book_flight,i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,clinc,,[SL: book_flight],train
book_flight,"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",clinc,,[SL: book_flight],train
book_flight,i need to get a flight out of tampa to chicago in a month for under $123,clinc,,[SL: book_flight],train
book_flight,book a flight from denver to austin on the 16th and returning on the 20th,clinc,,[SL: book_flight],train
book_flight,book a flight from bangor to las vegas on may 1st and returning july 4th,clinc,,[SL: book_flight],train
book_flight,book a flight from seattle to dallas-fort worth on april the 1st and returning on april 5th,clinc,,[SL: book_flight],train
book_flight,i need to get a flight out of seattle to dulles next week for under $500,clinc,,[SL: book_flight],train
book_flight,i'm looking for a roundtrip flight from koa to mgj for june to july,clinc,,[SL: book_flight],train
book_flight,i need to get a flight out of denver to houston on friday for under $250,clinc,,[SL: book_flight],train
book_flight,"i need to get a flight out of my local airport to england on monday, the 23rd for under a grand",clinc,,[SL: book_flight],train
book_flight,i'm looking for a roundtrip flight from aaf to dia for february 23rd to february 28th,clinc,,[SL: book_flight],train
book_flight,i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,clinc,,[SL: book_flight],train
book_flight,compare fares for al italia from bucharest to tampa returning before thanksgiving,clinc,,[SL: book_flight],train
book_flight,cheapest fare for flight from tehran to new york on august 1 with return on august 20,clinc,,[SL: book_flight],train
book_flight,compare prices for flights from recife to miami leaving may 20 returning june 5,clinc,,[SL: book_flight],train
book_flight,i need you to book me a flight from chicago to montpelier via united,clinc,,[SL: book_flight],train
book_flight,i need a roundtrip flight for 5/2 to 5/8 from nyc to los angeles,clinc,,[SL: book_flight],train
book_flight,can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5,clinc,,[SL: book_flight],train
book_flight,use delta to book me a flight from dallas to pittsburgh,clinc,,[SL: book_flight],train
book_flight,help me find a roundtrip flight for may 7th through the 20th from pittsburgh to chicago,clinc,,[SL: book_flight],train
book_flight,could you make a flight reservation with air emirates from orlando to london,clinc,,[SL: book_flight],train
book_flight,"can you find me a flight from portland, oregon to portland, maine for under $500 on delta",clinc,,[SL: book_flight],train
book_flight,fly me from pit to pdx on delta for under $300,clinc,,[SL: book_flight],train
book_flight,book a flight from la to madrid with southwest,clinc,,[SL: book_flight],train
book_flight,i'd like a flight from laguardia to orlando on southwest for under $400,clinc,,[SL: book_flight],train
book_flight,"i'm going to boston from bangor on july 25th through the 29th, and need you to find me a roundtrip flight",clinc,,[SL: book_flight],train
book_flight,i need to get from jfk to dallas with united for under $500,clinc,,[SL: book_flight],train
book_flight,i need a flight from nyc to paris with delta,clinc,,[SL: book_flight],train
book_flight,could you get me a delta flight from sioux falls to philadelphia for under $400,clinc,,[SL: book_flight],train
book_flight,i want to find a roundtrip flight from philadelphia to sioux falls from august 3rd through august 25th,clinc,,[SL: book_flight],train
book_flight,reserve me a flight from ft lauderdale to houston on southwest,clinc,,[SL: book_flight],train
book_flight,find me a roundtrip flight from dallas to los angeles from march 2 to march 10,clinc,,[SL: book_flight],train
book_flight,"buy tickets for a flight from nyc to la on march 1, returning on march 5",clinc,,[SL: book_flight],train
book_flight,book me a flight out of la to chicago on march 3rd for under $500,clinc,,[SL: book_flight],train
book_flight,"book flights for me from nyc to la on march 1, returning on march 5",clinc,,[SL: book_flight],train
book_flight,look for a flight out of la to chicago on march 3rd for under $500,clinc,,[SL: book_flight],train
book_flight,find me a flight from ft lauderdale to houston on southwest,clinc,,[SL: book_flight],train
book_flight,i need to book a roundtrip flight from dallas to los angeles from march 2 to march 10,clinc,,[SL: book_flight],train
book_flight,get me a flight from ft lauderale to houston on southwest,clinc,,[SL: book_flight],train
book_flight,are there any flights out of la to chicago on march 3rd for under $500,clinc,,[SL: book_flight],train
book_flight,"search for a flight from nyc to la on march 1, returning on march 5",clinc,,[SL: book_flight],train
book_flight,list roundtrip flights available from dallas to los angeles from march 2 to march 10,clinc,,[SL: book_flight],train
book_flight,confirm a flight for me from ft lauderdale to houston on southwest,clinc,,[SL: book_flight],train
book_flight,search for a flight out of la to chicago on march 3rd for under $500,clinc,,[SL: book_flight],train
book_flight,"buy a flight for me from nyc to la on march 1, returning on march 5",clinc,,[SL: book_flight],train
book_flight,can you show me roundtrip flights from dallas to los angeles from march 2 to march 10,clinc,,[SL: book_flight],train
book_flight,i need you to book me a flight from ft lauderdale to houston on southwest,clinc,,[SL: book_flight],train
book_flight,"find me a flight from nyc to la on march 1, returning on march 5",clinc,,[SL: book_flight],train
book_flight,find me a flight out of la to chicago on march 3rd for under $500,clinc,,[SL: book_flight],train
book_flight,what are some roundtrip flights from dallas to los angeles from march 2 to march 10,clinc,,[SL: book_flight],train
book_flight,i want to buy a plane ticket to travel from miami to honolulu on the 29th of february i need a return flight on march 5th,clinc,,[SL: book_flight],train
book_flight,i need to take a flight from florida to alabama on january 25th and i need to get back by the 30th,clinc,,[SL: book_flight],train
book_flight,i want to book a flight reservation from texas to new york on may 9th and i want to come back on the 15th,clinc,,[SL: book_flight],train
book_flight,i want to book a flight from hawaii to new york on july 8th and returning on july 10th,clinc,,[SL: book_flight],train
book_flight,i need to book a flight from texas to new york on may 25th and returning on the 28th,clinc,,[SL: book_flight],train
book_flight,"buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please",clinc,,[SL: book_flight],train
